Unnamed: 0,rating,user_id,reviewText,categories,item_id,unixReviewTime,reviewTime,gps,price,dtime,hour,minute,second,sentiment score,sentiment_label,sentiment_numeric
363,5,8678781,"Made a reservation for a dinner on a Sunday night with my girlfriend, and had to wait a few minutes for the table to become ready. It's pretty fun to spend a couple of minutes walking along the pier and trying Clam Chowder from other restaurants.   For the food, there was free bread for appetizers, as well as a complimentary fried calamari and fish plate with artichoke (I don't know why they gave it to us, but I didn't want to ask!). We sat by the window facing the bay, but the view wasn't that great because it didn't show the open water, rather something more like a delta. Another thing that I liked was that when they handed me the check, they handed my date a rose.","['Seafood Restaurant', 'European Restaurant', 'Italian Restaurant']",4463511,1375563012,8/3/2013,"[36.603738, -121.893369]",$$,8/3/2013 20:50,20,50,12,0.384984558,positive,1
364,4,8678781,"This Safeway looks great after the remodeling. The aisles are very clean, and the deli/bakery looks a lot better.",['Supermarket'],7472415,1376072998,8/9/2013,"[37.880788, -122.270044]",$$,8/9/2013 18:29,18,29,58,0.797628404,positive,1
365,5,8678781,"I had dinner here on a Friday night - reserved the table one week before through OpenTable and all of the spots were booked up and the earliest reservation they had open past 7 PM was at 9:00 PM. When I first walked into the restaurant, it looked really small, with a narrow walkway where people are waiting to be seated. However, while being walked to my table, I saw that the restaurant was actually very big. The food was great, and the off-menu food was pretty interesting, even though I didn't have the chance to try them. I really do recommend making a reservation in advance for dinner, and for the appetizer I really suggest the Zuchinni Cakes","['Greek Restaurant', 'European Restaurant', 'Mediterranean Restaurant']",3632419,1375502488,8/2/2013,"[37.797098, -122.399724]",$,8/3/2013 4:01,4,1,28,0.531414175,positive,1
366,5,8678781,"Ruby Skye does a good job of bringing in notable DJ's every now and then. I've been to a Markus Schulz and a W&W show here, and my friends have also seen Dash Berlin, Hardwell, and Ferry Corsten play here. The sound system is pretty damn good - loud bass and a pretty spacious floor. There are sitting areas if you want to rest as well. Good crowd of people too!","['Night Club', 'Bar']",2398043,1375505734,8/2/2013,"[37.78756, -122.409626]",$,8/3/2013 4:55,4,55,34,0.593013663,positive,1
367,3,8678781,"I went here with a group of friends because it was a pretty central meeting location for us, and we were looking for something that was relatively cheap (This restaurant is two dollar signs on Yelp). However, this was very misleading, because most of the dishes were in the range of $25-$35. Overall, the food and service was pretty good, the waiters were all really personable and quick to respond to any requests that we had. I had the burger here and it was decent - I've heard good things about the steak though.","['Mediterranean Restaurant', 'Seafood Restaurant', 'Bar & Grill']",267519,1375504123,8/2/2013,"[37.794862, -122.393001]",$$,8/3/2013 4:28,4,28,43,-0.306361656,negative,-1
368,4,8678781,"Smart Alec's has decent burgers and great garlic fries. Also, they have a policy that if you show up with a graded exam with an A score, you get a free serving of fries with your order. Also, be aware that this place is CASH ONLY. I've been here many times just to realize at the counter that I don't have cash on me (but luckily there's a BoA across the street from here). They also have a new Salmon Sandwich which is pretty good, but they really drench it with Aioli. The salads here are also humongous, and the corn bread it comes with is really good.","['Health Food Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",6859727,1376072516,8/9/2013,"[37.8677, -122.258707]",$$$,8/9/2013 18:21,18,21,56,0.617145419,positive,1
369,4,8678781,"This place is pretty hidden - it's pretty far from the Berkeley campus and closer to the Berkeley Marina. Definitely come here on weekend around dinnertime because they fire up the tandoori then. If you come during lunch, the food is also good, but it usually really crowded and the lines are usually very long. I've had the chicken biryani as well as the samosas and the portions they give you are extremely filling.","['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",4724851,1376071292,8/9/2013,"[37.861394, -122.297987]",$$$,8/9/2013 18:01,18,1,32,-0.014973131,neutral,0
370,1,8678781,They're renovating.,"['Department Store', 'Florist']",1175,1376072867,8/9/2013,"[37.850756, -122.252006]",$$,8/9/2013 18:27,18,27,47,0.293825449,neutral,0
371,4,8678781,This Safeway is pretty conveniently located near a complex of townhouses and apartments. The lines tend to get really long especially around 5PM when people get off work.,"['Supermarket', 'Bakery', 'Deli']",1973809,1375505871,8/2/2013,"[37.797014, -122.398837]",$$,8/3/2013 4:57,4,57,51,0.463978411,positive,1
372,4,8678781,"I've passed by this place many times freshman year, and it wasn't until second semester that I realized that this was actually a restaurant! It's a French-Viet fusion restaurant and they have a large variety of dishes. I've only been here once, and our table got a lot of appetizers, and I got the pho for my main dish. The appetizers are really good, however, the pho doesn't really compare to South Bay pho. I would suggest getting another dish and staying away from the pho.","['Vietnamese Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",3828417,1376069613,8/9/2013,"[37.868923, -122.256762]",$$,8/9/2013 17:33,17,33,33,0.262073181,neutral,0
373,5,8678781,"I stop by here a lot before heading off to work in San Francisco. The owner is really nice, and if you go often enough, he remembers your order so that he beings making what you want right as you walk in. Also, there is a HUGE variety of drinks to choose from here, as well as fresh fruit. The service is extremely fast and I'm in and out with my order in less than 3 minutes every time.",['Bagel Shop'],1731882,1376070267,8/9/2013,"[37.870383, -122.266585]",$$$,8/9/2013 17:44,17,44,27,0.672678143,positive,1
374,5,8678781,"Pretty much your go-to spot in San Francisco and arguably in the United States if you're looking to invest in a new pair of raw denim. Although the store is pretty small, the walls are lined with a variety of denim as well as other clothes. The employees are always helpful and very knowledgeable, and if you do decide to purchase a pair of jeans from them, they will hem it for free. They have some really nice Japanese denim as well as Imperials which I think come from Australia. I do wish that Self Edge carried PBJ's or Samurai jeans though!","[""Men's Clothing Store"", 'Leather Goods Store', 'Work Clothes Store']",6259883,1375505485,8/2/2013,"[37.761381, -122.421718]",$,8/3/2013 4:51,4,51,25,0.471300038,positive,1
375,3,8678781,"If you want to eat high-class in the Asian Ghetto, this is the most expensive place there. A rice plate will run you around $9, but the portions they give you are enormous. The meat is okay, pretty dry, and the rice and kimchi are also just decent. If you're really craving Korean food, I think Kimchi Garden is a little more authentic, but if you're just craving Korean Barbeque, might as well go here.",['Restaurants'],9594582,1376069744,8/9/2013,"[37.868302, -122.25806]",$$,8/9/2013 17:35,17,35,44,-0.129771744,neutral,0
376,4,8678781,"Really the only bowling option if you're a Berkeley student. They have a lot of lanes, so there shouldn't be trouble walking in and getting a lane right away. Large groups constantly reserve lanes here, so that might be the only time you'll run into trouble. I would suggest looking for deals here (free bowling passes from Cal football games) as an incentive to come.",['Bowling Alley'],3286734,1376074049,8/9/2013,"[37.896343, -122.301421]",$$,8/9/2013 18:47,18,47,29,0.14598641,neutral,0
377,4,8678781,"Located conveniently near the Embarcadero BART station, I've eaten here a few times before boarding the BART back to the East Bay. The service here is pretty quick, and I really like the Chicken Shawarma wrap, and would recommend you try this the first time you eat here. This place does get really crowded around lunch hours, and the wait is usually around 15 minutes around that time, and the line moves by pretty smoothly.","['Mediterranean Restaurant', 'Middle Eastern Restaurant']",2092282,1375562682,8/3/2013,"[37.794426, -122.396795]",$$$,8/3/2013 20:44,20,44,42,0.557841775,positive,1
378,5,8678781,"My favorite place to eat on College. Their Bento Boxes are really filling and they are less than $10! I've also had some of the nigiri and they all tasted really great for the price! The seating is pretty limited, however, so it might be hard to find a seat if you come here for dinner on a Friday or Saturday night.","['Japanese Restaurant', 'Sushi Restaurant']",8766428,1376073718,8/9/2013,"[37.856635, -122.25291]",$$$,8/9/2013 18:41,18,41,58,0.85972647,positive,1
379,5,2935105,This place serves several flavors of ice cream that can really raise the bar of your standard when it comes with your ice cream pleasures. Amazing looking place too.,"['Ice Cream Shop', 'Dessert Shop', 'Frozen Yogurt Shop']",1849300,1356581329,12/26/2012,"[34.003435, -118.485189]",$$$,12/27/2012 4:08,4,8,49,0.868656046,positive,1
380,5,2176169,Love the food there.,"['Asian Restaurant', 'Southeast Asian Restaurant', 'Thai Restaurant']",9984574,1387146207,12/15/2013,"[33.942382, -118.352842]",$$$,12/15/2013 22:23,22,23,27,0.817252081,positive,1
381,5,2176169,"The place is well clean and very organized, the staff is nice and helpful.","['Grocery Store or Supermarket', 'Convenience Store', 'Grocery Store']",808254,1387145986,12/15/2013,"[33.94448, -118.326387]",$$,12/15/2013 22:19,22,19,46,0.75698532,positive,1
382,4,2913240,The place is nice and its clean too.,['Coffee Shop'],8237253,1375064195,7/28/2013,"[33.793325, -118.331666]",$$,7/29/2013 2:16,2,16,35,0.65507802,positive,1
383,1,6731804,Horrible in convening  repair policy. First of all they don't offer cheap loaners. So if they hand you a Galaxy 1 while repairing a Galaxy 4 don't assume like I did its just a loaner until yours gets repaired or they had to order one because it was something they couldn't fix in store.  You just traded them no take backs and they will tell you when you call back to see if your replacement phone got in you are  S.O.L. The phone you have is yours now! A recondition questionable  pile. Oh and by the way in this store customer isn't right. I would have  never posted this and or called them to see if my phone was in if their employee made it clear we just traded. Business is now  concluded from the start.,"['Cell Phone Store', 'Electronics Store']",2207793,1378515032,9/6/2013,"[32.743281, -117.052308]",$$,9/7/2013 0:50,0,50,32,-0.901678653,negative,-1
384,5,4936046,Try the cheese bread sticks greatest thing ever created!!!,"['Takeout Restaurant', 'Pizza Delivery']",2679967,1338438795,5/30/2012,"[37.366401, -121.828349]",$$,5/31/2012 4:33,4,33,15,0.968730884,positive,1
385,4,7727378,"nice place, great burger","['Hamburger Restaurant', 'Fast Food Restaurant', 'American Restaurant']",40902,1361658601,2/23/2013,"[37.781942, -122.484168]",$$$,2/23/2013 22:30,22,30,1,0.817358808,positive,1
386,5,7727378,Great mexican food and really friendly people!,"['Latin American Restaurant', 'Mexican Restaurant']",6019864,1363403215,3/15/2013,"[32.71934, -117.166612]",$$$,3/16/2013 3:06,3,6,55,0.895521854,positive,1
387,5,146034,"I love this place. Foods are delicious, fresh, and inexpensive. They also deliver foods.","['Asian Restaurant', 'Japanese Restaurant', 'Sushi Restaurant']",7521845,1386175432,12/4/2013,"[34.132025, -118.254717]",$$,12/4/2013 16:43,16,43,52,0.93765672,positive,1
388,2,2972728,This place is WAYYYYY too expensive for the quality of food. If it was maybe half the price it would be worth it... but $20.00 just for a cheese pizza when I could pay $7.00 for the same pizza at Domino's??? Pass.,"['Pizza Delivery', 'Takeout Restaurant']",3600076,1367692287,5/4/2013,"[34.098136, -118.349109]",$$$,5/4/2013 18:31,18,31,27,-0.615599324,negative,-1
389,2,7453649,Not so great. Slow service. Lack of knowledge of the menu. Ignores customers.,['Bar & Grill'],9910117,1375075351,7/28/2013,"[33.159615, -117.350539]",$$,7/29/2013 5:22,5,22,31,-0.612252811,negative,-1
390,4,7453649,"Really good Sushi. Super friendly service, and a clean restaurant. If you have any special requests, they are happy to accommodate. We've had the Spicy Killer, Double Killer and Crazy Boy2, and Fire Exit. (Can you see a pattern of spicy? --that's how we roll.)  The prices seems to be compeditive as well. We have not had ""the all you can eat"" because we're really not into stuffing ourselves like that but it also looks to be a good value with some nice selections.","['Asian Restaurant', 'Seafood Restaurant', 'Japanese Restaurant']",1264115,1364499089,3/28/2013,"[38.804194, -121.274604]",$$,3/28/2013 19:31,19,31,29,0.61567665,positive,1
